Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.07142857143  ,  3.0  ,  1.30238912584  ,  5  ,  22  ,  15.43383  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  33.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.28571428571  ,  3.55555555556  ,  2.740508825  ,  5  ,  56  ,  33.00482  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  65.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.125  ,  3.0  ,  1.93051904689  ,  5  ,  40  ,  23.10168  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  129.0  ,  100000 ,  2 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.07142857143  ,  3.0  ,  1.2974492052  ,  5  ,  22  ,  15.39376  ,


PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.85714285714  ,  6.55555555556  ,  5.33469951196  ,  10  ,  108  ,  64.81684  ,
PacketMinSketch ,  32 ,  3 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.6  ,  5.41176470588  ,  3.74254506046  ,  7  ,  92  ,  45.45979  ,
PacketMinSketch ,  32 ,  3 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.58333333333  ,  3.0  ,  2.09497688937  ,  6  ,  42  ,  25.1005  ,

PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.85714285714  ,  6.82352941176  ,  4.81123887106  ,  9  ,  116  ,  58.514  ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.5  ,  5.0  ,  3.41836765318  ,  9  ,  84  ,  41.49682  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.46153846154  ,  3.0  ,  1.82884889599  ,  6  ,  48  ,  22.0512  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  2.0  ,  5.94117647059  ,  4.84794543381  ,  10  ,  101  ,  58.79896  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.42857142857  ,  5.0  ,  3.34565032743  ,  9  ,  85  ,  40.45291  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.23076923077  ,  3.5  ,  1.75333837123  ,  7  ,  40  ,  21.17843  ,

