Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.42857142857  ,  5.0  ,  3.75121205807  ,  9  ,  134  ,  70.22947  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.23076923077  ,  3.5  ,  2.00011276102  ,  7  ,  76  ,  37.40598  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.6  ,  6.0  ,  5.24304566866  ,  9  ,  161  ,  97.70696  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.54545454545  ,  5.04761904762  ,  3.55529250773  ,  8  ,  135  ,  66.50701  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.25  ,  4.0  ,  1.94441515679  ,  7  ,  59  ,  36.22392  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.6  ,  6.08333333333  ,  5.26602377429  ,  10  ,  163  ,  98.30957  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.5  ,  5.0  ,  3.45472577383  ,  9  ,  108  ,  64.67215  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.19047619048  ,  4.5  ,  1.88304341044  ,  7  ,  58  ,  35.24597  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.8  ,  6.13333333333  ,  5.18651301973  ,  9  ,  164  ,  97.25288  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.5  ,  5.0  ,  3.2750373233  ,  9  ,  112  ,  61.45589  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  8  ,  1.79625  ,  2  ,  26  ,  16.78316  ,  1.2  ,  5.0  ,  1.80264634308  ,  7  ,  66  ,  33.34062  ,




