b,AvgB,Th,AvgL,AvgTime
7,2,2,57.0,3.37321237288
7,2,2,58.0,3.35745966667
7,2,2,59.0,3.34422721311
7,2,2,60.0,3.33002532258
7,2,2,61.0,3.31820968254
7,2,2,62.0,3.30608203125
7,2,2,63.0,3.29203323077
7,2,2,64.0,3.27973166667
7,2,2,65.0,3.26745432836
7,2,2,66.0,3.25794264706
7,2,2,67.0,3.24578724638
7,2,2,68.0,3.23590671429
7,2,2,69.0,3.22704830986
7,2,2,70.0,3.21542805556
7,2,2,71.0,3.20536780822
7,2,2,72.0,3.19642932432
7,2,2,73.0,3.18751226667
7,2,2,74.0,3.17882118421
7,2,2,75.0,3.16617753247
7,2,2,76.0,3.16093179487
7,2,2,77.0,3.15150531646
7,2,2,78.0,3.143854625
7,2,2,79.0,3.13668716049
7,2,2,80.0,3.12691378049
7,2,2,81.0,3.1200460241
7,2,2,82.0,3.11287809524
7,2,2,83.0,3.10565517647
7,2,2,84.0,3.0985
7,2,2,85.0,3.09247252874
7,2,2,86.0,3.08549454545
7,2,2,87.0,3.07735651685
7,2,2,88.0,3.07272344444
7,2,2,89.0,3.0663689011
7,2,2,90.0,3.05898347826
7,2,2,91.0,3.05419365591
7,2,2,92.0,3.04883244681
7,2,2,93.0,3.04303978947
7,2,2,94.0,3.03743239583
7,2,2,95.0,3.03011103093
7,2,2,96.0,3.02600642857
7,2,2,97.0,3.01937090909
7,2,2,98.0,3.0155861
7,2,2,99.0,3.01181534653
7,5,2,3.0,1.82115
7,5,2,4.0,1.94413888889
7,5,2,5.0,2.000461
7,5,2,6.0,2.04530181818
7,5,2,7.0,2.08329083333
7,5,2,8.0,2.11597923077
7,5,2,9.0,2.14293785714
7,5,2,10.0,2.166696
7,5,2,11.0,2.18826625
7,5,2,12.0,2.20632764706
7,5,2,13.0,2.221655
7,5,2,14.0,2.23767157895
7,5,2,15.0,2.250074
7,5,2,16.0,2.26165761905
7,5,2,17.0,2.31823590909
7,5,2,18.0,2.4551773913
7,5,2,19.0,2.58404083333
7,5,2,20.0,2.7008532
7,5,2,21.0,2.80757
7,5,2,22.0,2.9083462963
7,5,2,23.0,3.00290071429
7,5,2,24.0,3.08711241379
7,5,2,25.0,3.13274566667
7,5,2,26.0,3.14334354839
7,5,2,27.0,3.1559065625
7,5,2,28.0,3.16788545455
7,5,2,29.0,3.17687852941
7,5,2,30.0,3.18512142857
7,5,2,31.0,3.19381944444
7,5,2,32.0,3.20369972973
7,5,2,33.0,3.21050736842
7,5,2,34.0,3.22012102564
7,5,2,35.0,3.2263325
7,5,2,36.0,3.23099560976
7,5,2,37.0,3.23703047619
7,5,2,38.0,3.24378883721
7,5,2,39.0,3.25088272727
7,5,2,40.0,3.25526222222
7,5,2,41.0,3.25983217391
7,5,2,42.0,3.26611404255
7,5,2,43.0,3.27241083333
7,5,2,44.0,3.27495795918
7,5,2,45.0,3.2807756
7,5,2,46.0,3.28492764706
7,5,2,47.0,3.28798019231
7,5,2,48.0,3.29219188679
7,5,2,49.0,3.2963412963
7,5,2,50.0,3.30034109091
7,5,2,51.0,3.28670910714
7,5,2,52.0,3.27111350877
7,5,2,53.0,3.25738241379
7,5,2,54.0,3.24627847458
7,5,2,55.0,3.2328525
7,5,2,56.0,3.22165934426
7,5,2,57.0,3.20947258065
7,5,2,58.0,3.19933111111
7,5,2,59.0,3.18889875
7,5,2,60.0,3.17636
7,5,2,61.0,3.16599060606
7,5,2,62.0,3.15618731343
7,5,2,63.0,3.14804602941
7,5,2,64.0,3.13764405797
7,5,2,65.0,3.12905742857
7,5,2,66.0,3.12127
7,5,2,67.0,3.11108277778
7,5,2,68.0,3.10291136986
7,5,2,69.0,3.09452148649
7,5,2,70.0,3.087372
7,5,2,71.0,3.08015171053
7,5,2,72.0,3.06912779221
7,5,2,73.0,3.06477717949
7,5,2,74.0,3.05699
7,5,2,75.0,3.050095375
7,5,2,76.0,3.04431061728
7,5,2,77.0,3.03539292683
7,5,2,78.0,3.02994168675
7,5,2,79.0,3.02373916667
7,5,2,80.0,3.01749705882
7,5,2,81.0,3.0114177907
7,5,2,82.0,3.00647091954
7,5,2,83.0,3.00048352273
7,5,2,84.0,2.99317168539
7,5,2,85.0,2.98879488889
7,5,2,86.0,2.98419208791
7,5,2,87.0,2.97721858696
7,5,2,88.0,2.9732711828
7,5,2,89.0,2.96910659574
7,5,2,90.0,2.96400926316
7,5,2,91.0,2.95935395833
7,5,2,92.0,2.95265721649
7,5,2,93.0,2.9492622449
7,5,2,94.0,2.94348515152
7,5,2,95.0,2.9404827
7,5,2,96.0,2.93723316832
7,5,2,97.0,2.93003156863
7,5,2,98.0,2.92773427184
7,5,2,99.0,2.92232663462
8,2,2,3.0,2.296192
8,2,2,4.0,2.54825
8,2,2,5.0,2.64319
8,2,2,6.0,2.7223725
8,2,2,7.0,2.79181888889
8,2,2,8.0,2.849833
8,2,2,9.0,2.81931545454
8,2,2,10.0,2.79189666667
8,2,2,11.0,2.76934692308
8,2,2,12.0,2.75021142857
8,2,2,13.0,2.733838
8,2,2,14.0,2.718615625
8,2,2,15.0,2.70636647059
8,2,2,16.0,2.69389722222
8,2,2,17.0,2.68472421053
8,2,2,18.0,2.6746795
8,2,2,19.0,2.66603238095
8,2,2,20.0,2.65935454545
8,2,2,21.0,2.65104565217
8,2,2,22.0,2.68796583333
8,2,2,23.0,2.7955732
8,2,2,24.0,2.90289538461
8,2,2,25.0,2.99951666667
8,2,2,26.0,3.09178428571
8,2,2,27.0,3.16880068966
8,2,2,28.0,3.249112
8,2,2,29.0,3.32273741935
8,2,2,30.0,3.390681875
8,2,2,31.0,3.45716212121
8,2,2,32.0,3.51598323529
8,2,2,33.0,3.51511228571
8,2,2,34.0,3.51411
8,2,2,35.0,3.51501972973
8,2,2,36.0,3.51255763158
8,2,2,37.0,3.5132374359
8,2,2,38.0,3.51220325
8,2,2,39.0,3.51232048781
8,2,2,40.0,3.51032095238
8,2,2,41.0,3.51195
8,2,2,42.0,3.51202181818
8,2,2,43.0,3.51063533333
8,2,2,44.0,3.508535
8,2,2,45.0,3.5103112766
8,2,2,46.0,3.51080791667
8,2,2,47.0,3.51111897959
8,2,2,48.0,3.5098896
8,2,2,49.0,3.5097454902
8,2,2,50.0,3.50976384615
8,2,2,51.0,3.50992603774
8,2,2,52.0,3.50965851852
8,2,2,53.0,3.50865345455
8,2,2,54.0,3.50968803571
8,2,2,55.0,3.50977175439
8,2,2,56.0,3.50806396552
8,2,2,57.0,3.50819610169
8,2,2,58.0,3.50941
8,2,2,59.0,3.50826655738
8,2,2,60.0,3.50751887097
8,2,2,61.0,3.50794873016
8,2,2,62.0,3.50731078125
8,2,2,63.0,3.50863692308
8,2,2,64.0,3.50828924242
8,2,2,65.0,3.50872074627
8,2,2,66.0,3.49345588235
8,2,2,67.0,3.47971434783
8,2,2,68.0,3.46428957143
8,2,2,69.0,3.45250338028
8,2,2,70.0,3.43955444444
8,2,2,71.0,3.42494260274
8,2,2,72.0,3.41260445946
8,2,2,73.0,3.39911493333
8,2,2,74.0,3.38828986842
8,2,2,75.0,3.37750220779
8,2,2,76.0,3.36642410256
8,2,2,77.0,3.3540543038
8,2,2,78.0,3.345026375
8,2,2,79.0,3.33487962963
8,2,2,80.0,3.32342109756
8,2,2,81.0,3.31380192771
8,2,2,82.0,3.30415285714
8,2,2,83.0,3.29490494118
8,2,2,84.0,3.2867772093
8,2,2,85.0,3.27713747126
8,2,2,86.0,3.26698386364
8,2,2,87.0,3.25782775281
8,2,2,88.0,3.24975011111
8,2,2,89.0,3.24099472527
8,2,2,90.0,3.23264434783
8,2,2,91.0,3.22520516129
8,2,2,92.0,3.21798521277
8,2,2,93.0,3.20904968421
8,2,2,94.0,3.2040278125
8,2,2,95.0,3.19677237113
8,2,2,96.0,3.18855989796
8,2,2,97.0,3.1807240404
8,2,2,98.0,3.1756005
8,2,2,99.0,3.1682549505
8,5,2,3.0,1.89255375
8,5,2,4.0,1.99918333333
8,5,2,5.0,2.099736
8,5,2,6.0,2.13774
8,5,2,7.0,2.16676
8,5,2,8.0,2.19282230769
8,5,2,9.0,2.21472571429
8,5,2,10.0,2.23324933333
8,5,2,11.0,2.2500725
8,5,2,12.0,2.26532529412
8,5,2,13.0,2.27743222222
8,5,2,14.0,2.2904
8,5,2,15.0,2.3002115
8,5,2,16.0,2.30936047619
8,5,2,17.0,2.31807363636
8,5,2,18.0,2.32543652174
8,5,2,19.0,2.33380291667
8,5,2,20.0,2.3393972
8,5,2,21.0,2.34561846154
8,5,2,22.0,2.38763074074
8,5,2,23.0,2.50132821429
8,5,2,24.0,2.60382689655
8,5,2,25.0,2.69911233333
8,5,2,26.0,2.7907416129
8,5,2,27.0,2.872533125
8,5,2,28.0,2.9570369697
8,5,2,29.0,3.03043705882
8,5,2,30.0,3.09903
8,5,2,31.0,3.16602277778
8,5,2,32.0,3.23102945946
8,5,2,33.0,3.23577842105
8,5,2,34.0,3.24394717949
8,5,2,35.0,3.25068375
8,5,2,36.0,3.2562395122
8,5,2,37.0,3.2604902381
8,5,2,38.0,3.26744604651
8,5,2,39.0,3.27336090909
8,5,2,40.0,3.27740444444
8,5,2,41.0,3.28215043478
8,5,2,42.0,3.28669404255
8,5,2,43.0,3.29337333333
8,5,2,44.0,3.29597918367
8,5,2,45.0,3.2993786
8,5,2,46.0,3.30376058824
8,5,2,47.0,3.30796423077
8,5,2,48.0,3.31091188679
8,5,2,49.0,3.31519722222
8,5,2,50.0,3.31891381818
8,5,2,51.0,3.32211767857
8,5,2,52.0,3.32507491228
8,5,2,53.0,3.32898724138
8,5,2,54.0,3.33088457627
8,5,2,55.0,3.3348775
8,5,2,56.0,3.33584426229
8,5,2,57.0,3.33782370968
8,5,2,58.0,3.34006857143
8,5,2,59.0,3.34308234375
8,5,2,60.0,3.34689846154
8,5,2,61.0,3.34772439394
8,5,2,62.0,3.35122820896
8,5,2,63.0,3.35346308824
8,5,2,64.0,3.35701565217
8,5,2,65.0,3.355406
8,5,2,66.0,3.34564211268
8,5,2,67.0,3.33488138889
8,5,2,68.0,3.32231849315
8,5,2,69.0,3.31060337838
8,5,2,70.0,3.298968
8,5,2,71.0,3.28972315789
8,5,2,72.0,3.27998493506
8,5,2,73.0,3.27019730769
8,5,2,74.0,3.2595813924
8,5,2,75.0,3.25151725
8,5,2,76.0,3.24237975309
8,5,2,77.0,3.23202463415
8,5,2,78.0,3.22355084337
8,5,2,79.0,3.21509785714
8,5,2,80.0,3.20711588235
8,5,2,81.0,3.19962976744
8,5,2,82.0,3.19104632184
8,5,2,83.0,3.18184795455
8,5,2,84.0,3.17358292135
8,5,2,85.0,3.16648266667
8,5,2,86.0,3.15842241758
8,5,2,87.0,3.15152119565
8,5,2,88.0,3.14428451613
8,5,2,89.0,3.13845276596
8,5,2,90.0,3.13036715789
8,5,2,91.0,3.12596927083
8,5,2,92.0,3.1196514433
8,5,2,93.0,3.11190785714
8,5,2,94.0,3.10517464646
8,5,2,95.0,3.1007667
8,5,2,96.0,3.09389376238
8,5,2,97.0,3.08873117647
8,5,2,98.0,3.08218417476
8,5,2,99.0,3.07650961538
