Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.05970149254  ,  2.89552238806  ,  2.39664104478  ,  71  ,  194  ,  160.57495  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.05882352941  ,  2.89705882353  ,  2.41229867647  ,  72  ,  197  ,  164.03631  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.05797101449  ,  2.89855072464  ,  2.42947942029  ,  73  ,  200  ,  167.63408  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  1.97142857143  ,  2.88571428571  ,  2.42683457143  ,  138  ,  202  ,  169.87842  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  1.95774647887  ,  2.87323943662  ,  2.41606464789  ,  139  ,  204  ,  171.54059  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  1.94444444444  ,  2.86111111111  ,  2.40432583333  ,  140  ,  206  ,  173.11146  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  1.93150684932  ,  2.84931506849  ,  2.39081164384  ,  141  ,  208  ,  174.52925  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  1.91891891892  ,  2.83783783784  ,  2.37817094595  ,  142  ,  210  ,  175.98465  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  1.90666666667  ,  2.82666666667  ,  2.36563466667  ,  143  ,  212  ,  177.4226  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  1.89473684211  ,  2.81578947368  ,  2.35551263158  ,  144  ,  214  ,  179.01896  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  1.88311688312  ,  2.80519480519  ,  2.34492  ,  145  ,  216  ,  180.55884  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  1.87179487179  ,  2.79487179487  ,  2.33429987179  ,  146  ,  218  ,  182.07539  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  1.86075949367  ,  2.78481012658  ,  2.32287253165  ,  147  ,  220  ,  183.50693  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  1.85  ,  2.775  ,  2.31401725  ,  148  ,  222  ,  185.12138  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  1.83950617284  ,  2.76543209877  ,  2.30410814815  ,  149  ,  224  ,  186.63276  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  1.82926829268  ,  2.75609756098  ,  2.2930002439  ,  150  ,  226  ,  188.02602  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  1.81927710843  ,  2.74698795181  ,  2.28379180723  ,  151  ,  228  ,  189.55472  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  1.80952380952  ,  2.7380952381  ,  2.27462166667  ,  152  ,  230  ,  191.06822  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  1.8  ,  2.72941176471  ,  2.26593941176  ,  153  ,  232  ,  192.60485  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  1.79069767442  ,  2.72093023256  ,  2.25776930233  ,  154  ,  234  ,  194.16816  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  1.7816091954  ,  2.71264367816  ,  2.24851758621  ,  155  ,  236  ,  195.62103  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  1.77272727273  ,  2.70454545455  ,  2.23866613636  ,  156  ,  238  ,  197.00262  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  1.76404494382  ,  2.69662921348  ,  2.22976269663  ,  157  ,  240  ,  198.44888  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  1.75555555556  ,  2.68888888889  ,  2.22203822222  ,  158  ,  242  ,  199.98344  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  1.74725274725  ,  2.68131868132  ,  2.21336747253  ,  159  ,  244  ,  201.41644  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  1.73913043478  ,  2.67391304348  ,  2.20586902174  ,  160  ,  246  ,  202.93995  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  1.7311827957  ,  2.66666666667  ,  2.19804795699  ,  161  ,  248  ,  204.41846  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  1.72340425532  ,  2.65957446809  ,  2.19164425532  ,  162  ,  250  ,  206.01456  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  1.71578947368  ,  2.65263157895  ,  2.18299873684  ,  163  ,  252  ,  207.38488  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  1.70833333333  ,  2.64583333333  ,  2.17805260417  ,  164  ,  254  ,  209.09305  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  1.70103092784  ,  2.63917525773  ,  2.17119783505  ,  165  ,  256  ,  210.60619  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  1.69387755102  ,  2.63265306122  ,  2.16292826531  ,  166  ,  258  ,  211.96697  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  1.68686868687  ,  2.62626262626  ,  2.15567969697  ,  167  ,  260  ,  213.41229  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  1.68  ,  2.62  ,  2.1507667  ,  168  ,  262  ,  215.07667  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  1.67326732673  ,  2.61386138614  ,  2.14339871287  ,  169  ,  264  ,  216.48327  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  1.66666666667  ,  2.60784313725  ,  2.13775078431  ,  170  ,  266  ,  218.05058  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  1.66019417476  ,  2.60194174757  ,  2.13072786408  ,  171  ,  268  ,  219.46497  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  1.65384615385  ,  2.59615384615  ,  2.12458653846  ,  172  ,  270  ,  220.957  ,



