Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  3 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.6  ,  3.0  ,  1.95059040476  ,  6  ,  16  ,  11.57065  ,

PacketMinSketch ,  32 ,  4 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.2  ,  6.0  ,  4.3518535  ,  9  ,  40  ,  26.24629  ,
PacketMinSketch ,  32 ,  4 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.8  ,  5.0  ,  2.9449177381  ,  9  ,  28  ,  17.62611  ,
PacketMinSketch ,  32 ,  4 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.375  ,  3.0  ,  1.70671616667  ,  6  ,  14  ,  10.12279  ,

PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.4  ,  5.85714285714  ,  3.99225357143  ,  10  ,  41  ,  24.03669  ,
PacketMinSketch ,  32 ,  5 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.66666666667  ,  5.0  ,  2.89956307143  ,  9  ,  29  ,  17.2384  ,
PacketMinSketch ,  32 ,  5 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.5  ,  3.5  ,  1.78800133333  ,  7  ,  16  ,  10.59331  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.2  ,  6.0  ,  3.97736442857  ,  9  ,  36  ,  23.87636  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.6  ,  5.0  ,  3.01730845238  ,  8  ,  30  ,  17.95322  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.57142857143  ,  4.0  ,  1.84182489286  ,  7  ,  15  ,  10.82738  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.4  ,  5.5  ,  4.0023407381  ,  10  ,  37  ,  24.02406  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.125  ,  5.0  ,  3.10487715476  ,  9  ,  31  ,  18.44482  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.625  ,  4.5  ,  2.02095161905  ,  7  ,  16  ,  11.79165  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  2.2  ,  6.0  ,  4.02976440476  ,  9  ,  38  ,  24.17856  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.83333333333  ,  5.0  ,  3.24847989286  ,  9  ,  32  ,  19.3072  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  3  ,  1.71445  ,  2  ,  6  ,  4.24946  ,  1.625  ,  5.0  ,  2.11170789286  ,  7  ,  16  ,  12.32073  ,




